Mod:Item:MetaData, Localized Name, Unlocalized Name, Is Block?, Class Name
minecraft:red_sandstone:1, Chiseled Red Sandstone, tile.redSandStone.chiseled, true, net.minecraft.item.ItemStack
minecraft:red_sandstone:2, Smooth Red Sandstone, tile.redSandStone.smooth, true, net.minecraft.item.ItemStack
minecraft:red_sandstone_stairs, Red Sandstone Stairs, tile.stairsRedSandStone, true, net.minecraft.item.ItemBlock
minecraft:stone_slab2:0, Red Sandstone Slab, tile.stoneSlab2.red_sandstone, true, net.minecraft.item.ItemStack
minecraft:spruce_fence_gate, Spruce Fence Gate, tile.spruceFenceGate, true, net.minecraft.item.ItemBlock
minecraft:birch_fence_gate, Birch Fence Gate, tile.birchFenceGate, true, net.minecraft.item.ItemBlock
minecraft:jungle_fence_gate, Jungle Fence Gate, tile.jungleFenceGate, true, net.minecraft.item.ItemBlock
minecraft:dark_oak_fence_gate, Dark Oak Fence Gate, tile.darkOakFenceGate, true, net.minecraft.item.ItemBlock
minecraft:acacia_fence_gate, Acacia Fence Gate, tile.acaciaFenceGate, true, net.minecraft.item.ItemBlock
minecraft:spruce_fence, Spruce Fence, tile.spruceFence, true, net.minecraft.item.ItemBlock
minecraft:birch_fence, Birch Fence, tile.birchFence, true, net.minecraft.item.ItemBlock
minecraft:jungle_fence, Jungle Fence, tile.jungleFence, true, net.minecraft.item.ItemBlock
minecraft:dark_oak_fence, Dark Oak Fence, tile.darkOakFence, true, net.minecraft.item.ItemBlock
minecraft:acacia_fence, Acacia Fence, tile.acaciaFence, true, net.minecraft.item.ItemBlock
minecraft:end_rod, End Rod, tile.endRod, true, net.minecraft.item.ItemBlock
minecraft:chorus_plant, Chorus Plant, tile.chorusPlant, true, net.minecraft.item.ItemBlock
minecraft:chorus_flower, Chorus Flower, tile.chorusFlower, true, net.minecraft.item.ItemBlock
minecraft:purpur_block, Purpur Block, tile.purpurBlock, true, net.minecraft.item.ItemBlock
minecraft:purpur_pillar, Purpur Pillar, tile.purpurPillar, true, net.minecraft.item.ItemBlock
minecraft:purpur_stairs, Purpur Stairs, tile.stairsPurpur, true, net.minecraft.item.ItemBlock
minecraft:purpur_slab:0, Purpur Slab, tile.purpurSlab, true, net.minecraft.item.ItemStack
minecraft:end_bricks, End Stone Bricks, tile.endBricks, true, net.minecraft.item.ItemBlock
minecraft:grass_path, Grass Path, tile.grassPath, true, net.minecraft.item.ItemBlock
minecraft:repeating_command_block, Repeating Command Block, tile.repeatingCommandBlock, true, net.minecraft.item.ItemBlock
minecraft:chain_command_block, Chain Command Block, tile.chainCommandBlock, true, net.minecraft.item.ItemBlock
minecraft:magma, Magma Block, tile.magma, true, net.minecraft.item.ItemBlock
minecraft:nether_wart_block, Nether Wart Block, tile.netherWartBlock, true, net.minecraft.item.ItemBlock
minecraft:red_nether_brick, Red Nether Brick, tile.redNetherBrick, true, net.minecraft.item.ItemBlock
minecraft:bone_block, Bone Block, tile.boneBlock, true, net.minecraft.item.ItemBlock
minecraft:structure_void, Structure Void, tile.structureVoid, true, net.minecraft.item.ItemBlock
minecraft:observer, Observer, tile.observer, true, net.minecraft.item.ItemBlock
minecraft:white_shulker_box, White Shulker Box, tile.shulkerBoxWhite, true, net.minecraft.item.ItemShulkerBox
minecraft:orange_shulker_box, Orange Shulker Box, tile.shulkerBoxOrange, true, net.minecraft.item.ItemShulkerBox
minecraft:magenta_shulker_box, Magenta Shulker Box, tile.shulkerBoxMagenta, true, net.minecraft.item.ItemShulkerBox
minecraft:light_blue_shulker_box, Light Blue Shulker Box, tile.shulkerBoxLightBlue, true, net.minecraft.item.ItemShulkerBox
minecraft:yellow_shulker_box, Yellow Shulker Box, tile.shulkerBoxYellow, true, net.minecraft.item.ItemShulkerBox
minecraft:lime_shulker_box, Lime Shulker Box, tile.shulkerBoxLime, true, net.minecraft.item.ItemShulkerBox
minecraft:pink_shulker_box, Pink Shulker Box, tile.shulkerBoxPink, true, net.minecraft.item.ItemShulkerBox
minecraft:gray_shulker_box, Gray Shulker Box, tile.shulkerBoxGray, true, net.minecraft.item.ItemShulkerBox
minecraft:silver_shulker_box, Light Gray Shulker Box, tile.shulkerBoxSilver, true, net.minecraft.item.ItemShulkerBox
minecraft:cyan_shulker_box, Cyan Shulker Box, tile.shulkerBoxCyan, true, net.minecraft.item.ItemShulkerBox
minecraft:purple_shulker_box, Purple Shulker Box, tile.shulkerBoxPurple, true, net.minecraft.item.ItemShulkerBox
minecraft:blue_shulker_box, Blue Shulker Box, tile.shulkerBoxBlue, true, net.minecraft.item.ItemShulkerBox
minecraft:brown_shulker_box, Brown Shulker Box, tile.shulkerBoxBrown, true, net.minecraft.item.ItemShulkerBox
minecraft:green_shulker_box, Green Shulker Box, tile.shulkerBoxGreen, true, net.minecraft.item.ItemShulkerBox
minecraft:red_shulker_box, Red Shulker Box, tile.shulkerBoxRed, true, net.minecraft.item.ItemShulkerBox
minecraft:black_shulker_box, Black Shulker Box, tile.shulkerBoxBlack, true, net.minecraft.item.ItemShulkerBox
minecraft:white_glazed_terracotta, White Glazed Terracotta, tile.glazedTerracottaWhite, true, net.minecraft.item.ItemBlock
minecraft:orange_glazed_terracotta, Orange Glazed Terracotta, tile.glazedTerracottaOrange, true, net.minecraft.item.ItemBlock
minecraft:magenta_glazed_terracotta, Magenta Glazed Terracotta, tile.glazedTerracottaMagenta, true, net.minecraft.item.ItemBlock
minecraft:light_blue_glazed_terracotta, Light Blue Glazed Terracotta, tile.glazedTerracottaLightBlue, true, net.minecraft.item.ItemBlock
minecraft:yellow_glazed_terracotta, Yellow Glazed Terracotta, tile.glazedTerracottaYellow, true, net.minecraft.item.ItemBlock
minecraft:lime_glazed_terracotta, Lime Glazed Terracotta, tile.glazedTerracottaLime, true, net.minecraft.item.ItemBlock
minecraft:pink_glazed_terracotta, Pink Glazed Terracotta, tile.glazedTerracottaPink, true, net.minecraft.item.ItemBlock
minecraft:gray_glazed_terracotta, Gray Glazed Terracotta, tile.glazedTerracottaGray, true, net.minecraft.item.ItemBlock
minecraft:silver_glazed_terracotta, Light Gray Glazed Terracotta, tile.glazedTerracottaSilver, true, net.minecraft.item.ItemBlock
minecraft:cyan_glazed_terracotta, Cyan Glazed Terracotta, tile.glazedTerracottaCyan, true, net.minecraft.item.ItemBlock
minecraft:purple_glazed_terracotta, Purple Glazed Terracotta, tile.glazedTerracottaPurple, true, net.minecraft.item.ItemBlock
minecraft:blue_glazed_terracotta, Blue Glazed Terracotta, tile.glazedTerracottaBlue, true, net.minecraft.item.ItemBlock
minecraft:brown_glazed_terracotta, Brown Glazed Terracotta, tile.glazedTerracottaBrown, true, net.minecraft.item.ItemBlock
minecraft:green_glazed_terracotta, Green Glazed Terracotta, tile.glazedTerracottaGreen, true, net.minecraft.item.ItemBlock
minecraft:red_glazed_terracotta, Red Glazed Terracotta, tile.glazedTerracottaRed, true, net.minecraft.item.ItemBlock
minecraft:black_glazed_terracotta, Black Glazed Terracotta, tile.glazedTerracottaBlack, true, net.minecraft.item.ItemBlock
minecraft:concrete:0, White Concrete, tile.concrete.white, true, net.minecraft.item.ItemStack
minecraft:concrete:1, Orange Concrete, tile.concrete.orange, true, net.minecraft.item.ItemStack
minecraft:concrete:2, Magenta Concrete, tile.concrete.magenta, true, net.minecraft.item.ItemStack
minecraft:concrete:3, Light Blue Concrete, tile.concrete.lightBlue, true, net.minecraft.item.ItemStack
minecraft:concrete:4, Yellow Concrete, tile.concrete.yellow, true, net.minecraft.item.ItemStack
minecraft:concrete:5, Lime Concrete, tile.concrete.lime, true, net.minecraft.item.ItemStack
minecraft:concrete:6, Pink Concrete, tile.concrete.pink, true, net.minecraft.item.ItemStack
minecraft:concrete:7, Gray Concrete, tile.concrete.gray, true, net.minecraft.item.ItemStack
minecraft:concrete:8, Light Gray Concrete, tile.concrete.silver, true, net.minecraft.item.ItemStack
minecraft:concrete:9, Cyan Concrete, tile.concrete.cyan, true, net.minecraft.item.ItemStack
minecraft:concrete:10, Purple Concrete, tile.concrete.purple, true, net.minecraft.item.ItemStack
minecraft:concrete:11, Blue Concrete, tile.concrete.blue, true, net.minecraft.item.ItemStack
minecraft:concrete:12, Brown Concrete, tile.concrete.brown, true, net.minecraft.item.ItemStack
minecraft:concrete:13, Green Concrete, tile.concrete.green, true, net.minecraft.item.ItemStack
minecraft:concrete:14, Red Concrete, tile.concrete.red, true, net.minecraft.item.ItemStack
minecraft:concrete:15, Black Concrete, tile.concrete.black, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:0, White Concrete Powder, tile.concretePowder.white, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:1, Orange Concrete Powder, tile.concretePowder.orange, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:2, Magenta Concrete Powder, tile.concretePowder.magenta, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:3, Light Blue Concrete Powder, tile.concretePowder.lightBlue, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:4, Yellow Concrete Powder, tile.concretePowder.yellow, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:5, Lime Concrete Powder, tile.concretePowder.lime, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:6, Pink Concrete Powder, tile.concretePowder.pink, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:7, Gray Concrete Powder, tile.concretePowder.gray, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:8, Light Gray Concrete Powder, tile.concretePowder.silver, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:9, Cyan Concrete Powder, tile.concretePowder.cyan, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:10, Purple Concrete Powder, tile.concretePowder.purple, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:11, Blue Concrete Powder, tile.concretePowder.blue, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:12, Brown Concrete Powder, tile.concretePowder.brown, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:13, Green Concrete Powder, tile.concretePowder.green, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:14, Red Concrete Powder, tile.concretePowder.red, true, net.minecraft.item.ItemStack
minecraft:concrete_powder:15, Black Concrete Powder, tile.concretePowder.black, true, net.minecraft.item.ItemStack
minecraft:structure_block, Structure Block, tile.structureBlock, true, net.minecraft.item.ItemBlock
minecraft:iron_shovel, Iron Shovel, item.shovelIron, false, net.minecraft.item.ItemSpade
minecraft:iron_pickaxe, Iron Pickaxe, item.pickaxeIron, false, net.minecraft.item.ItemPickaxe
minecraft:iron_axe, Iron Axe, item.hatchetIron, false, net.minecraft.item.ItemAxe
minecraft:flint_and_steel, Flint and Steel, item.flintAndSteel, false, net.minecraft.item.ItemFlintAndSteel
minecraft:apple, Apple, item.apple, false, net.minecraft.item.ItemFood
minecraft:bow, Bow, item.bow, false, net.minecraft.item.ItemBow
minecraft:arrow, Arrow, item.arrow, false, net.minecraft.item.ItemArrow
minecraft:coal:0, Coal, item.coal, false, net.minecraft.item.ItemStack
minecraft:coal:1, Charcoal, item.charcoal, false, net.minecraft.item.ItemStack
minecraft:diamond, Diamond, item.diamond, false, net.minecraft.item.Item
minecraft:iron_ingot, Iron Ingot, item.ingotIron, false, net.minecraft.item.Item
minecraft:gold_ingot, Gold Ingot, item.ingotGold, false, net.minecraft.item.Item
minecraft:iron_sword, Iron Sword, item.swordIron, false, net.minecraft.item.ItemSword
minecraft:wooden_sword, Wooden Sword, item.swordWood, false, net.minecraft.item.ItemSword
minecraft:wooden_shovel, Wooden Shovel, item.shovelWood, false, net.minecraft.item.ItemSpade
minecraft:wooden_pickaxe, Wooden Pickaxe, item.pickaxeWood, false, net.minecraft.item.ItemPickaxe
minecraft:wooden_axe, Wooden Axe, item.hatchetWood, false, net.minecraft.item.ItemAxe
minecraft:stone_sword, Stone Sword, item.swordStone, false, net.minecraft.item.ItemSword
minecraft:stone_shovel, Stone Shovel, item.shovelStone, false, net.minecraft.item.ItemSpade
minecraft:stone_pickaxe, Stone Pickaxe, item.pickaxeStone, false, net.minecraft.item.ItemPickaxe
minecraft:stone_axe, Stone Axe, item.hatchetStone, false, net.minecraft.item.ItemAxe
minecraft:diamond_sword, Diamond Sword, item.swordDiamond, false, net.minecraft.item.ItemSword
minecraft:diamond_shovel, Diamond Shovel, item.shovelDiamond, false, net.minecraft.item.ItemSpade
minecraft:diamond_pickaxe, Diamond Pickaxe, item.pickaxeDiamond, false, net.minecraft.item.ItemPickaxe
minecraft:diamond_axe, Diamond Axe, item.hatchetDiamond, false, net.minecraft.item.ItemAxe
minecraft:stick, Stick, item.stick, false, net.minecraft.item.Item
minecraft:bowl, Bowl, item.bowl, false, net.minecraft.item.Item
minecraft:mushroom_stew, Mushroom Stew, item.mushroomStew, false, net.minecraft.item.ItemSoup
minecraft:golden_sword, Golden Sword, item.swordGold, false, net.minecraft.item.ItemSword
minecraft:golden_shovel, Golden Shovel, item.shovelGold, false, net.minecraft.item.ItemSpade
minecraft:golden_pickaxe, Golden Pickaxe, item.pickaxeGold, false, net.minecraft.item.ItemPickaxe
minecraft:golden_axe, Golden Axe, item.hatchetGold, false, net.minecraft.item.ItemAxe
minecraft:string, String, item.string, false, net.minecraft.item.ItemBlockSpecial
minecraft:feather, Feather, item.feather, false, net.minecraft.item.Item
minecraft:gunpowder, Gunpowder, item.sulphur, false, net.minecraft.item.Item
minecraft:wooden_hoe, Wooden Hoe, item.hoeWood, false, net.minecraft.item.ItemHoe
minecraft:stone_hoe, Stone Hoe, item.hoeStone, false, net.minecraft.item.ItemHoe
minecraft:iron_hoe, Iron Hoe, item.hoeIron, false, net.minecraft.item.ItemHoe
minecraft:diamond_hoe, Diamond Hoe, item.hoeDiamond, false, net.minecraft.item.ItemHoe
minecraft:golden_hoe, Golden Hoe, item.hoeGold, false, net.minecraft.item.ItemHoe
minecraft:wheat_seeds, Seeds, item.seeds, false, net.minecraft.item.ItemSeeds
minecraft:wheat, Wheat, item.wheat, false, net.minecraft.item.Item
minecraft:bread, Bread, item.bread, false, net.minecraft.item.ItemFood
minecraft:leather_helmet, Leather Cap, item.helmetCloth, false, net.minecraft.item.ItemArmor
minecraft:leather_chestplate, Leather Tunic, item.chestplateCloth, false, net.minecraft.item.ItemArmor
minecraft:leather_leggings, Leather Pants, item.leggingsCloth, false, net.minecraft.item.ItemArmor
minecraft:leather_boots, Leather Boots, item.bootsCloth, false, net.minecraft.item.ItemArmor
minecraft:chainmail_helmet, Chain Helmet, item.helmetChain, false, net.minecraft.item.ItemArmor
minecraft:chainmail_chestplate, Chain Chestplate, item.chestplateChain, false, net.minecraft.item.ItemArmor
minecraft:chainmail_leggings, Chain Leggings, item.leggingsChain, false, net.minecraft.item.ItemArmor
minecraft:chainmail_boots, Chain Boots, item.bootsChain, false, net.minecraft.item.ItemArmor
minecraft:iron_helmet, Iron Helmet, item.helmetIron, false, net.minecraft.item.ItemArmor
minecraft:iron_chestplate, Iron Chestplate, item.chestplateIron, false, net.minecraft.item.ItemArmor
minecraft:iron_leggings, Iron Leggings, item.leggingsIron, false, net.minecraft.item.ItemArmor
minecraft:iron_boots, Iron Boots, item.bootsIron, false, net.minecraft.item.ItemArmor
minecraft:diamond_helmet, Diamond Helmet, item.helmetDiamond, false, net.minecraft.item.ItemArmor
minecraft:diamond_chestplate, Diamond Chestplate, item.chestplateDiamond, false, net.minecraft.item.ItemArmor
minecraft:diamond_leggings, Diamond Leggings, item.leggingsDiamond, false, net.minecraft.item.ItemArmor
minecraft:diamond_boots, Diamond Boots, item.bootsDiamond, false, net.minecraft.item.ItemArmor
minecraft:golden_helmet, Golden Helmet, item.helmetGold, false, net.minecraft.item.ItemArmor
minecraft:golden_chestplate, Golden Chestplate, item.chestplateGold, false, net.minecraft.item.ItemArmor
minecraft:golden_leggings, Golden Leggings, item.leggingsGold, false, net.minecraft.item.ItemArmor
minecraft:golden_boots, Golden Boots, item.bootsGold, false, net.minecraft.item.ItemArmor
minecraft:flint, Flint, item.flint, false, net.minecraft.item.Item
minecraft:porkchop, Raw Porkchop, item.porkchopRaw, false, net.minecraft.item.ItemFood
minecraft:cooked_porkchop, Cooked Porkchop, item.porkchopCooked, false, net.minecraft.item.ItemFood
minecraft:painting, Painting, item.painting, false, net.minecraft.item.ItemHangingEntity
minecraft:golden_apple:0, Golden Apple, item.appleGold, false, net.minecraft.item.ItemStack
minecraft:golden_apple:1, Golden Apple, item.appleGold, false, net.minecraft.item.ItemStack
minecraft:sign, Sign, item.sign, false, net.minecraft.item.ItemSign
minecraft:wooden_door, Oak Door, item.doorOak, false, net.malisis.doors.item.DoorItem
minecraft:bucket, Bucket, item.bucket, false, net.minecraft.item.ItemBucket
minecraft:water_bucket, Water Bucket, item.bucketWater, false, net.minecraft.item.ItemBucket
minecraft:lava_bucket, Lava Bucket, item.bucketLava, false, net.minecraft.item.ItemBucket
minecraft:minecart, Minecart, item.minecart, false, net.minecraft.item.ItemMinecart
minecraft:saddle, Saddle, item.saddle, false, net.minecraft.item.ItemSaddle
minecraft:iron_door, Iron Door, item.doorIron, false, net.malisis.doors.item.DoorItem
minecraft:redstone, Redstone, item.redstone, false, net.minecraft.item.ItemRedstone
minecraft:snowball, Snowball, item.snowball, false, net.minecraft.item.ItemSnowball
minecraft:boat, Oak Boat, item.boat.oak, false, net.minecraft.item.ItemBoat
minecraft:leather, Leather, item.leather, false, net.minecraft.item.Item
minecraft:milk_bucket, Milk, item.milk, false, net.minecraft.item.ItemBucketMilk
minecraft:brick, Brick, item.brick, false, net.minecraft.item.Item
minecraft:clay_ball, Clay, item.clay, false, net.minecraft.item.Item
minecraft:reeds, Sugar Canes, item.reeds, false, net.minecraft.item.ItemBlockSpecial
minecraft:paper, Paper, item.paper, false, net.minecraft.item.Item
minecraft:book, Book, item.book, false, net.minecraft.item.ItemBook
minecraft:slime_ball, Slimeball, item.slimeball, false, net.minecraft.item.Item
minecraft:chest_minecart, Minecart with Chest, item.minecartChest, false, net.minecraft.item.ItemMinecart
